vars,mse_out,mse_val,gp_nll,mse,recon_term,pen_term,loss,vs,vs_2
[0.83452433 0.1654756 ],0.03191683813929558,0.010372979566454887,-0.0017654933035373688,0.010381064238074895,-0.5120381672848343,-2.1305287419902604e-06,-0.5138057911171137,[0.83469284 0.1653071 ],0.1653071
[0.83469284 0.1653071 ],0.031192602589726448,0.010459004901349545,-0.0017895253064731758,0.010466873514800185,-0.4905858515706895,-2.2088047994624326e-06,-0.49237758568196216,[0.834861   0.16513902],0.16513902
[0.834861   0.16513902],0.031702473759651184,0.010529828257858753,-0.0017937561497092247,0.010537466706540493,-0.47293754435127977,-2.0491429537774533e-06,-0.47473334964394276,[0.83502877 0.16497126],0.16497126
[0.83502877 0.16497126],0.03171665593981743,0.010394854471087456,-0.0017705094069242477,0.010400404381221919,-0.5072031398347147,-2.131175438809303e-06,-0.5089757804170777,[0.8351959  0.16480415],0.16480415
[0.8351959  0.16480415],0.035417210310697556,0.010224630124866962,-0.0017940935989220936,0.010231229148211866,-0.5494969302890468,-2.0493865262401227e-06,-0.5512930732744952,[0.83536273 0.16463731],0.16463731
[0.83536273 0.16463731],0.03263774886727333,0.010249421000480652,-0.0017808618334432442,0.010256760423346169,-0.5431141289954594,-1.985977645709412e-06,-0.5448969768065484,[0.835529   0.16447093],0.16447093
[0.835529   0.16447093],0.03125586360692978,0.010395755060017109,-0.001770506768176953,0.01040396011880413,-0.5063141890124427,-2.060260610428199e-06,-0.5080867560412301,[0.83569485 0.16430518],0.16430518
[0.83569485 0.16430518],0.03146062418818474,0.010409640148282051,-0.001778596080839634,0.010413706834276807,-0.5038774987411103,-1.8792719021526835e-06,-0.5056579740938522,[0.83586013 0.16413985],0.16413985
[0.83586013 0.16413985],0.036594193428754807,0.010303557850420475,-0.0017673663484553497,0.010309268732968384,-0.5299870385995449,-2.004971658152029e-06,-0.5317564099196583,[0.83602494 0.16397512],0.16397512
[0.83602494 0.16397512],0.0337325856089592,0.010251317173242569,-0.0017500886072715123,0.0102534779225165,-0.5439347500884917,-1.8796022857435578e-06,-0.5456867182980489,[0.83618885 0.16381118],0.16381118
[0.83618885 0.16381118],0.032857347279787064,0.01032336801290512,-0.0017765611410140991,0.010320686882567875,-0.5271324869765368,-1.9507891339262677e-06,-0.5289109989066848,[0.83635235 0.16364767],0.16364767
[0.83635235 0.16364767],0.032841239124536514,0.010367440059781075,-0.001734402496367693,0.010366302326460292,-0.5157286684416935,-1.8631124846656993e-06,-0.5174649340505458,[0.83651495 0.16348508],0.16348508
[0.83651495 0.16348508],0.033712271600961685,0.01036570593714714,-0.0017547556199133396,0.010362132705724968,-0.5167710371816294,-1.9744761493758883e-06,-0.5185277672776921,[0.83667684 0.16332315],0.16332315
[0.83667684 0.16332315],0.031658679246902466,0.01034719031304121,-0.0017466520269711812,0.010348716598570406,-0.5201250727691964,-1.790009508906953e-06,-0.5218735148056766,[0.83683807 0.1631619 ],0.1631619
[0.83683807 0.1631619 ],0.03330898657441139,0.01051859837025404,-0.0017224581291278203,0.010514268769103467,-0.4787370288261091,-2.070271149618386e-06,-0.4804615572263865,[0.8369983  0.16300172],0.16300172
[0.8369983  0.16300172],0.032489169389009476,0.010806631296873093,-0.0017676867234210174,0.010811671876611483,-0.40438627950161404,-1.6820090897666624e-06,-0.40615564823412487,[0.83715826 0.16284175],0.16284175
[0.83715826 0.16284175],0.03239109739661217,0.01132132951170206,-0.0016826411398748557,0.011313195951907069,-0.2790052388421998,-2.2486113378418863e-06,-0.2806901285934125,[0.83731663 0.16268337],0.16268337
[0.83731663 0.16268337],0.03223056346178055,0.011448408477008343,-0.0017614653334021568,0.011461483447541868,-0.2419333715596638,-1.6436106415244019e-06,-0.24369648050370749,[0.8374749  0.16252515],0.16252515
[0.8374749  0.16252515],0.03281635046005249,0.011298482306301594,-0.0016741682775318623,0.011284128940956055,-0.28627199076324106,-2.3299261478466653e-06,-0.28794848896692077,[0.83763146 0.1623685 ],0.1623685
[0.83763146 0.1623685 ],0.03170908987522125,0.010550979524850845,-0.001691586182763179,0.010560503050361327,-0.46717845888147674,-1.9311514409515867e-06,-0.46887197621568083,[0.83778703 0.16221297],0.16221297
[0.83778703 0.16221297],0.03470759466290474,0.010247216559946537,-0.0016987025737762451,0.010248864025278201,-0.5450882275570514,-2.134387943391772e-06,-0.5467890645187711,[0.8379416  0.16205837],0.16205837
[0.8379416  0.16205837],0.033117957413196564,0.010470961220562458,-0.0016611673248310883,0.010467563552595096,-0.490413322320522,-2.4134425313271926e-06,-0.4920769030878844,[0.8380947  0.16190529],0.16190529
[0.8380947  0.16190529],0.034485578536987305,0.0105905681848526,-0.0016794212472935517,0.010602631776631184,-0.4566462713042362,-2.067605712212492e-06,-0.4583277601572419,[0.83824676 0.1617532 ],0.1617532
[0.83824676 0.1617532 ],0.05047781392931938,0.010372391901910305,-0.001669984155644973,0.010368196291785455,-0.5152551627331706,-2.456085276734584e-06,-0.5169276029740923,[0.83839756 0.16160238],0.16160238
[0.83839756 0.16160238],0.0325150266289711,0.01029740646481514,-0.0016618575900793076,0.010302306932032167,-0.5317274725301557,-2.386749598266923e-06,-0.5333917168698333,[0.8385473  0.16145274],0.16145274
[0.8385473  0.16145274],0.031774673610925674,0.010434172116219997,-0.0016714995726943016,0.010443026194158237,-0.4965476913930465,-2.2434317946717898e-06,-0.49822143439753547,[0.838696   0.16130401],0.16130401
[0.838696   0.16130401],0.03644410893321037,0.01030934602022171,-0.0016604394962390263,0.01030777523442409,-0.5303604102307292,-2.5301961494429612e-06,-0.5320233799231178,[0.8388436 0.1611564],0.1611564
[0.8388436 0.1611564],0.03156746178865433,0.01010147761553526,-0.0016706401171783607,0.01010351337592629,-0.5814258830377209,-2.3265842984453008e-06,-0.5830988497391977,[0.83899045 0.1610096 ],0.1610096
[0.83899045 0.1610096 ],0.03219529613852501,0.010232889093458652,-0.0016898672717312972,0.010234633308470308,-0.5486458997322092,-2.3184226914438986e-06,-0.550338085426632,[0.8391367  0.16086328],0.16086328
[0.8391367  0.16086328],0.03216118738055229,0.010347951203584671,-0.001661564689129591,0.010346787922939568,-0.5206072581960841,-2.4807378313226793e-06,-0.522271303623045,[0.8392821  0.16071783],0.16071783
[0.8392821  0.16071783],0.03202760964632034,0.010191532783210278,-0.0016998870608707268,0.01019015877421911,-0.5597645252665664,-2.251853672345723e-06,-0.5614666641811095,[0.83942735 0.16057266],0.16057266
[0.83942735 0.16057266],0.031780142337083817,0.010059370659291744,-0.0016776820023854573,0.010059537560579819,-0.5924198378451482,-2.2756327865959495e-06,-0.5940997954803202,[0.8395719  0.16042803],0.16042803
[0.8395719  0.16042803],0.03133850172162056,0.010208001360297203,-0.0016927826218307018,0.010209342069931583,-0.5549686948663813,-2.4213308017818163e-06,-0.5566638988190138,[0.8397162 0.1602838],0.1602838
[0.8397162 0.1602838],0.03372829779982567,0.010347442701458931,-0.0016698075147966545,0.0103457190689651,-0.5208744719208459,-2.141906343889374e-06,-0.5225464213419864,[0.8398598  0.16014014],0.16014014
[0.8398598  0.16014014],0.031036097556352615,0.010488682426512241,-0.0017231972888112068,0.010493596751847706,-0.48390506440629155,-2.328172437966146e-06,-0.4856305898675407,[0.84000355 0.15999645],0.15999645
[0.84000355 0.15999645],0.033439017832279205,0.01096253376454115,-0.0016376427374780178,0.010950973124513954,-0.36956095276352285,-2.2351467682047713e-06,-0.3712008306477691,[0.84014624 0.15985382],0.15985382
[0.84014624 0.15985382],0.03232380375266075,0.01260174997150898,-0.00180175822849075,0.012597926777730686,0.04217745827543699,-2.1964771555750023e-06,0.040373503569790664,[0.84028995 0.15971003],0.15971003
[0.84028995 0.15971003],0.038940347731113434,0.014927180483937263,-0.0015611937269568443,0.014885608411192767,0.6140978190866845,-2.2460367944147654e-06,0.6125343793229332,[0.84043163 0.15956835],0.15956835
[0.84043163 0.15956835],0.037044957280159,0.019469115883111954,-0.0018964954651892185,0.019471675589018057,1.7606145726611222,-2.4536841430035818e-06,1.75871562351179,[0.8405756  0.15942441],0.15942441
[0.8405756  0.15942441],0.04029848799109459,0.015245703980326653,-0.0016410147460798423,0.015201074445876366,0.6929643533838817,-2.3744298642558535e-06,0.6913209642079376,[0.8407184  0.15928163],0.15928163
[0.8407184  0.15928163],0.032313548028469086,0.011181074194610119,-0.0016794924934705098,0.011190458269252399,-0.30968968365283644,-3.2218948340466217e-06,-0.311372398041141,[0.84086037 0.15913966],0.15913966
[0.84086037 0.15913966],0.03386149927973747,0.01364783477038145,-0.001767631775389115,0.013647695531396367,0.30461960790569054,-3.34199701226148e-06,0.30284863413328916,[0.84100276 0.15899728],0.15899728
[0.84100276 0.15899728],0.034848038107156754,0.012893272563815117,-0.0016728957804540794,0.01286629941834536,0.10927058144587151,-3.205197350276854e-06,0.10759448046806715,[0.84114426 0.15885578],0.15885578
[0.84114426 0.15885578],0.031750623136758804,0.011072906665503979,-0.0017445234892268975,0.011088184734966299,-0.3352580354650116,-3.646712666842725e-06,-0.3370062056669053,[0.8412859  0.15871416],0.15871416
[0.8412859  0.15871416],0.0313839390873909,0.01230819895863533,-0.001784573153903087,0.012327057144757759,-0.025539966040091528,-4.045726534163613e-06,-0.027328584920528778,[0.841428   0.15857197],0.15857197
[0.841428   0.15857197],0.03213582932949066,0.01094356831163168,-0.0016860792723794777,0.010945875371007911,-0.37083539018463335,-4.1344223761663315e-06,-0.372525603879389,[0.84156936 0.1584306 ],0.1584306
[0.84156936 0.1584306 ],0.03396002575755119,0.011898336000740528,-0.001720003007600705,0.011893578374521435,-0.13390965015466605,-4.020401122792015e-06,-0.13563367356338954,[0.8417105  0.15828945],0.15828945
[0.8417105  0.15828945],0.030938297510147095,0.011444281786680222,-0.0018908195197582245,0.011472021889292097,-0.23929875756246966,-3.833654645276367e-06,-0.24119341073687314,[0.8418537 0.1581463],0.1581463
[0.8418537 0.1581463],0.032927900552749634,0.010916272178292274,-0.0018505193293094635,0.010943674375500525,-0.37138562069313974,-4.114010662757555e-06,-0.37324025403311195,[0.8419981  0.15800194],0.15800194
[0.8419981  0.15800194],0.03348134085536003,0.011558806523680687,-0.0017294793700178464,0.011586758673129433,-0.21061458058786245,-4.0939649856962836e-06,-0.212348153922866,[0.8421419  0.15785804],0.15785804
[0.8421419  0.15785804],0.031613435596227646,0.01081312820315361,-0.0018357429653406143,0.010816100480144744,-0.40327908100238624,-3.6822009450698705e-06,-0.4051185061686719,[0.8422868  0.15771323],0.15771323
[0.8422868  0.15771323],0.032102469354867935,0.01126969326287508,-0.001915731467306614,0.011303940304432686,-0.2813191616054405,-3.63214307901307e-06,-0.28323852521582615,[0.8424334  0.15756662],0.15756662
[0.8424334  0.15756662],0.031184444203972816,0.010437119752168655,-0.0018104235641658306,0.010451445897276423,-0.49444275632146223,-3.705717475878724e-06,-0.49625688560310394,[0.8425802 0.1574198],0.1574198
[0.8425802 0.1574198],0.03308761864900589,0.011287539266049862,-0.0017597336942950885,0.011293476938646605,-0.28393502121997344,-3.4914328569219855e-06,-0.2856982463471255,[0.8427265  0.15727346],0.15727346
[0.8427265  0.15727346],0.03067084215581417,0.010781318880617619,-0.001897230123480161,0.010798011009794235,-0.407801466989172,-3.4973622921114113e-06,-0.40970219447494427,[0.8428742 0.1571258],0.1571258
[0.8428742 0.1571258],0.03182510286569595,0.010683969594538212,-0.001939361294110616,0.010704946431650124,-0.43106761787398784,-3.228175497843549e-06,-0.4330102073435963,[0.84302354 0.15697645],0.15697645
[0.84302354 0.15697645],0.03281331807374954,0.010604781098663807,-0.0018570632673799992,0.010609753391365478,-0.45486589128993277,-3.06764126897897e-06,-0.45672602219858177,[0.8431734  0.15682665],0.15682665
[0.8431734  0.15682665],0.0396580807864666,0.010733908973634243,-0.0018504614320894082,0.010734206626062675,-0.42375257343146283,-3.3162074294056833e-06,-0.4256063510709816,[0.84332335 0.15667668],0.15667668
[0.84332335 0.15667668],0.031218094751238823,0.010713718831539154,-0.0019172425381839275,0.01070915538559532,-0.43001538348666374,-3.165485023133478e-06,-0.4319357915098708,[0.84347427 0.1565257 ],0.1565257
[0.84347427 0.1565257 ],0.033261511474847794,0.010408755391836166,-0.0018870759134491284,0.0104143314887967,-0.5037213464064336,-2.8669874023055257e-06,-0.505611289307285,[0.84362584 0.15637414],0.15637414
[0.84362584 0.15637414],0.031670864671468735,0.010544534772634506,-0.0018529950951536496,0.01054287146326182,-0.4715863716516031,-2.9718380221495578e-06,-0.4734423385847789,[0.8437773  0.15622267],0.15622267
[0.8437773  0.15622267],0.0315982885658741,0.010535093955695629,-0.0018984520186980565,0.010519045215358163,-0.47754291344083455,-2.840351071417589e-06,-0.479444205810604,[0.84392935 0.15607068],0.15607068
[0.84392935 0.15607068],0.03130485117435455,0.01038191094994545,-0.0018536884648104508,0.010385418459079624,-0.5109496054999462,-2.808081463902452e-06,-0.5128061020462206,[0.84408116 0.15591884],0.15591884
[0.84408116 0.15591884],0.03155882656574249,0.010387543588876724,-0.0018114068855841954,0.010385371906434366,-0.5109612659436595,-2.9533472932254434e-06,-0.512775626176537,[0.8442322  0.15576775],0.15576775
[0.8442322  0.15576775],0.031710654497146606,0.010371495969593525,-0.0018921966354052226,0.010351292985455817,-0.5194809991546598,-2.573862818469805e-06,-0.5213757696528835,[0.84438366 0.15561634],0.15561634
[0.84438366 0.15561634],0.03121211938560009,0.010172702372074127,-0.0018737022764980793,0.010172683872752499,-0.5641332552869416,-2.7207302839516673e-06,-0.5660096782937236,[0.84453505 0.15546489],0.15546489
[0.84453505 0.15546489],0.06091823801398277,0.010304123163223267,-0.0017957058735191822,0.010309830901233212,-0.5298464912169968,-2.9338861964702e-06,-0.5316451309767124,[0.84468544 0.1553146 ],0.1553146
[0.84468544 0.1553146 ],0.03143702447414398,0.010149440728127956,-0.0018396939461429913,0.010145686204702185,-0.5708826877708393,-2.587932891493752e-06,-0.5727249696498738,[0.8448353  0.15516469],0.15516469
[0.8448353  0.15516469],0.03131461143493652,0.010197955183684826,-0.0018609097848335903,0.010184908141271282,-0.5610771904070597,-2.700304831247541e-06,-0.5629408004967246,[0.84498507 0.15501496],0.15501496
[0.84498507 0.15501496],0.03198957070708275,0.010092098265886307,-0.0017986221549411614,0.01007854023942533,-0.5876691526316313,-2.71242702432613e-06,-0.5894704872135968,[0.8451338  0.15486619],0.15486619
[0.8451338  0.15486619],0.03137831762433052,0.010069635696709156,-0.0018020121691127617,0.010066807547424303,-0.5906023446628448,-2.6371713733641744e-06,-0.592406994003331,[0.8452817  0.15471828],0.15471828
[0.8452817  0.15471828],0.04793819412589073,0.010093369521200657,-0.0018175109289586544,0.010087520107549866,-0.5854242018114818,-2.767071019767951e-06,-0.5872444798114602,[0.84542894 0.1545711 ],0.1545711
[0.84542894 0.1545711 ],0.03991127014160156,0.010064186528325081,-0.0017838571220636368,0.010050770692766144,-0.5946115569713322,-2.587009602005224e-06,-0.5963980011029978,[0.8455751  0.15442489],0.15442489
[0.8455751  0.15442489],0.033788617700338364,0.009919903241097927,-0.0017887790066500504,0.009915617754010652,-0.6283997976545711,-2.6231462408529918e-06,-0.6301911998074621,[0.8457204  0.15427957],0.15427957
[0.8457204  0.15427957],0.033672258257865906,0.009983105584979057,-0.0017794063314795494,0.009983008910421259,-0.6115520042372096,-2.667356396450072e-06,-0.6133340779250855,[0.8458647  0.15413523],0.15413523
[0.8458647  0.15413523],0.0332522951066494,0.00997764989733696,-0.0017379472653071086,0.009974400207569824,-0.6137041557414579,-2.5603983297184676e-06,-0.6154446634050946,[0.84600765 0.15399238],0.15399238
[0.84600765 0.15399238],0.03221561387181282,0.009922649711370468,-0.0017502129388352234,0.009914921251854704,-0.628573931483966,-2.6471932770057364e-06,-0.6303267916160783,[0.84614927 0.15385072],0.15385072
[0.84614927 0.15385072],0.03364494815468788,0.009913921356201172,-0.0017665009945631027,0.009903126297038985,-0.6315226567198349,-2.4842811803568342e-06,-0.6332916419955783,[0.8462901 0.1537099],0.1537099
[0.8462901 0.1537099],0.03162584826350212,0.0098592359572649,-0.0017218883149325848,0.009849250378258593,-0.6449916325779217,-2.527488426646894e-06,-0.6467160483812809,[0.84642947 0.15357052],0.15357052
[0.84642947 0.15357052],0.034286998212337494,0.009899732656776905,-0.001723545603454113,0.009889590888136795,-0.6349065005471073,-2.5947669484872765e-06,-0.6366326409175099,[0.8465675  0.15343246],0.15343246
[0.8465675  0.15343246],0.03139949589967728,0.009868890978395939,-0.0017422324356933434,0.00985425433303849,-0.6437406322948688,-2.380694937789928e-06,-0.6454852454254999,[0.84670466 0.15329531],0.15329531
